num_solar_panels,num_wind_turbines,battery_kwh,scenario_name,annual_demand_kwh,total_cost,annual_kwh_generated,self_sufficiency_pct,annual_savings_eur,payback_period_years,annual_kwh_exported,annual_kwh_curtailed,wind_generation_kwh,solar_generation_kwh,annual_maintenance_cost_eur,annual_amortized_battery_replacement_cost_eur,annual_financing_cost_eur,env_co2_reduction_tons_yr,env_land_use_sqm,env_water_savings_m3_yr,env_waste_factor_pct,env_degradation_rate,soc_local_jobs_fte,soc_energy_resilience_hrs,soc_grid_strain_reduction_pct,soc_community_investment_eur,soc_noise_level_impact_score,gov_payback_plausibility_score,gov_supply_chain_transparency_score,gov_regulatory_compliance_score,gov_stakeholder_reporting_score,gov_operational_risk_score
977,91,8916,Small_Office,250000,3608290.0,1494969,100.0,-377372,50.0,998088,242178,324448,1170521,72166,142656,252580,297,2116,2990,16.2,0.005,4.33,249.9,66.8,3608,4.8,1.0,5.3,10,8,5.9
977,91,10000,Small_Office,250000,4020210.0,1495793,100.0,-431787,50.0,998120,242394,323731,1172062,80404,160000,281415,298,2116,2992,16.2,0.005,4.82,280.3,66.7,4020,4.8,1.0,5.2,10,8,5.7
977,113,250,Small_Office,250000,323570.0,1565454,100.0,61076,5.3,1081422,233900,404938,1160516,6471,4000,22650,312,2226,3131,14.9,0.005,0.39,7.0,69.1,324,4.6,4.7,6.7,10,8,7.2
977,113,1333,Small_Office,250000,735110.0,1570731,100.0,6621,50.0,1079655,240373,402509,1168222,14702,21328,51458,313,2226,3141,15.3,0.005,0.88,37.4,68.7,735,4.6,1.0,6.0,10,8,7.0
977,113,2416,Small_Office,250000,1146650.0,1579492,100.0,-47419,50.0,1086182,242036,405831,1173661,22933,38656,80266,314,2226,3159,15.3,0.005,1.38,67.7,68.8,1147,4.6,1.0,5.7,10,8,6.8
977,113,3500,Small_Office,250000,1558570.0,1572601,100.0,-102005,50.0,1082802,237953,406189,1166412,31171,56000,109100,313,2226,3145,15.1,0.005,1.87,98.1,68.9,1559,4.6,1.0,5.5,10,8,6.6
977,113,4583,Small_Office,250000,1970110.0,1572442,100.0,-156382,50.0,1082591,237434,402812,1169629,39402,73328,137908,313,2226,3145,15.1,0.005,2.36,128.5,68.8,1970,4.6,1.0,5.4,10,8,6.3
977,113,5666,Small_Office,250000,2381650.0,1571541,100.0,-210909,50.0,1079390,239164,401512,1170029,47633,90656,166716,313,2226,3143,15.2,0.005,2.86,158.8,68.7,2382,4.6,1.0,5.4,10,8,6.1
977,113,6750,Small_Office,250000,2793570.0,1576023,100.0,-265186,50.0,1082180,240285,406541,1169482,55871,108000,195550,314,2226,3152,15.2,0.005,3.35,189.2,68.7,2794,4.6,1.0,5.3,10,8,5.9
977,113,7833,Small_Office,250000,3205110.0,1571251,100.0,-319712,50.0,1078996,238127,403686,1167565,64102,125328,224358,313,2226,3143,15.2,0.005,3.85,219.6,68.7,3205,4.6,1.0,5.3,10,8,5.7
977,113,8916,Small_Office,250000,3616650.0,1573287,100.0,-374141,50.0,1077757,240829,402083,1171204,72333,142656,253166,313,2226,3147,15.3,0.005,4.34,249.9,68.5,3617,4.6,1.0,5.2,10,8,5.5
977,113,10000,Small_Office,250000,4028570.0,1572559,100.0,-428546,50.0,1077991,239295,400655,1171903,80571,160000,282000,313,2226,3145,15.2,0.005,4.83,280.3,68.6,4029,4.6,1.0,5.2,10,8,5.3
977,135,250,Small_Office,250000,331930.0,1643296,100.0,64200,5.2,1158949,234215,475117,1168178,6639,4000,23235,327,2336,3287,14.3,0.005,0.4,7.0,70.5,332,4.4,4.8,6.6,10,8,6.8
977,135,1333,Small_Office,250000,743470.0,1645603,100.0,9760,50.0,1157484,237416,477552,1168050,14869,21328,52043,327,2336,3291,14.4,0.005,0.89,37.4,70.3,743,4.4,1.0,5.9,10,8,6.5
977,135,2416,Small_Office,250000,1155010.0,1654265,100.0,-44202,50.0,1165573,237418,484462,1169804,23100,38656,80851,329,2336,3309,14.4,0.005,1.39,67.7,70.5,1155,4.4,1.0,5.7,10,8,6.3
977,135,3500,Small_Office,250000,1566930.0,1651805,100.0,-98716,50.0,1163639,236321,482003,1169802,31339,56000,109685,329,2336,3304,14.3,0.005,1.88,98.1,70.4,1567,4.4,1.0,5.5,10,8,6.1
977,135,4583,Small_Office,250000,1978470.0,1648776,100.0,-153388,50.0,1157522,238839,477920,1170856,39569,73328,138493,328,2336,3298,14.5,0.005,2.37,128.5,70.2,1978,4.4,1.0,5.4,10,8,5.9
977,135,5666,Small_Office,250000,2390010.0,1650704,100.0,-207547,50.0,1161670,236047,481752,1168952,47800,90656,167301,328,2336,3301,14.3,0.005,2.87,158.8,70.4,2390,4.4,1.0,5.3,10,8,5.7
977,135,6750,Small_Office,250000,2801930.0,1651112,100.0,-262035,50.0,1160251,237304,482606,1168507,56039,108000,196135,329,2336,3302,14.4,0.005,3.36,189.2,70.3,2802,4.4,1.0,5.3,10,8,5.5
977,135,7833,Small_Office,250000,3213470.0,1652310,100.0,-316423,50.0,1159832,238350,482106,1170204,64269,125328,224943,329,2336,3305,14.4,0.005,3.86,219.6,70.2,3213,4.4,1.0,5.3,10,8,5.2
977,135,8916,Small_Office,250000,3625010.0,1645615,100.0,-370992,50.0,1155787,235129,474809,1170806,72500,142656,253751,327,2336,3291,14.3,0.005,4.35,249.9,70.2,3625,4.4,1.0,5.2,10,8,5.0
977,135,10000,Small_Office,250000,4036930.0,1651436,100.0,-425249,50.0,1158976,237189,483858,1167578,80739,160000,282585,329,2336,3303,14.4,0.005,4.84,280.3,70.2,4037,4.4,1.0,5.2,10,8,4.8
977,156,250,Small_Office,250000,339910.0,1728387,100.0,67669,5.0,1242706,235549,556368,1172019,6798,4000,23794,344,2441,3457,13.6,0.005,0.41,7.0,71.9,340,4.3,5.0,6.5,10,8,6.3
977,156,1333,Small_Office,250000,751450.0,1729616,100.0,13217,50.0,1240993,237920,558515,1171101,15029,21328,52602,344,2441,3459,13.8,0.005,0.9,37.4,71.7,751,4.3,1.0,5.9,10,8,6.1
977,156,2416,Small_Office,250000,1162990.0,1729369,100.0,-41154,50.0,1240903,237192,559637,1169732,23260,38656,81409,344,2441,3459,13.7,0.005,1.4,67.7,71.8,1163,4.3,1.0,5.6,10,8,5.9
977,156,3500,Small_Office,250000,1574910.0,1724347,100.0,-95707,50.0,1238173,234329,558009,1166338,31498,56000,110244,343,2441,3449,13.6,0.005,1.89,98.1,71.8,1575,4.3,1.0,5.5,10,8,5.7
977,156,4583,Small_Office,250000,1986450.0,1730221,100.0,-149938,50.0,1240889,236917,556727,1173494,39729,73328,139052,344,2441,3460,13.7,0.005,2.38,128.5,71.7,1986,4.3,1.0,5.4,10,8,5.5
977,156,5666,Small_Office,250000,2397990.0,1725546,100.0,-204557,50.0,1235837,236723,554916,1170630,47960,90656,167859,343,2441,3451,13.7,0.005,2.88,158.8,71.6,2398,4.3,1.0,5.3,10,8,5.3
977,156,6750,Small_Office,250000,2809910.0,1727897,100.0,-258805,50.0,1239225,235115,558703,1169194,56198,108000,196694,344,2441,3456,13.6,0.005,3.37,189.2,71.7,2810,4.3,1.0,5.3,10,8,5.0
977,156,7833,Small_Office,250000,3221450.0,1722730,100.0,-313470,50.0,1233250,235351,554777,1167952,64429,125328,225502,343,2441,3445,13.7,0.005,3.87,219.6,71.6,3221,4.3,1.0,5.3,10,8,4.8
977,156,8916,Small_Office,250000,3632990.0,1733592,100.0,-367503,50.0,1239931,238961,559485,1174107,72660,142656,254309,345,2441,3467,13.8,0.005,4.36,249.9,71.5,3633,4.3,1.0,5.2,10,8,4.6
977,156,10000,Small_Office,250000,4044910.0,1720406,100.0,-422309,50.0,1232146,232989,553681,1166726,80898,160000,283144,342,2441,3441,13.5,0.005,4.85,280.3,71.6,4045,4.3,1.0,5.2,10,8,4.4
977,178,250,Small_Office,250000,348270.0,1795211,100.0,70482,4.9,1314013,231067,627574,1167637,6965,4000,24379,357,2551,3590,12.9,0.005,0.42,7.0,73.2,348,4.1,5.1,6.4,10,8,5.9
977,178,1333,Small_Office,250000,759810.0,1806000,100.0,16552,45.9,1322730,232567,640261,1165738,15196,21328,53187,359,2551,3612,12.9,0.005,0.91,37.4,73.2,760,4.1,1.0,5.8,10,8,5.7
977,178,2416,Small_Office,250000,1171350.0,1800334,100.0,-38178,50.0,1315476,233584,632073,1168261,23427,38656,81995,358,2551,3601,13.0,0.005,1.41,67.7,73.1,1171,4.1,1.0,5.6,10,8,5.5
977,178,3500,Small_Office,250000,1583270.0,1808649,100.0,-92513,50.0,1317104,239700,632103,1176546,31665,56000,110829,360,2551,3617,13.3,0.005,1.9,98.1,72.8,1583,4.1,1.0,5.5,10,8,5.3
977,178,4583,Small_Office,250000,1994810.0,1804881,100.0,-146889,50.0,1316928,235538,627500,1177381,39896,73328,139637,359,2551,3610,13.1,0.005,2.39,128.5,73.0,1995,4.1,1.0,5.4,10,8,5.0
977,178,5666,Small_Office,250000,2406350.0,1801011,100.0,-201471,50.0,1312607,235418,629675,1171336,48127,90656,168445,358,2551,3602,13.1,0.005,2.89,158.8,72.9,2406,4.1,1.0,5.3,10,8,4.8
977,178,6750,Small_Office,250000,2818270.0,1796540,100.0,-256094,50.0,1308490,234492,625674,1170866,56365,108000,197279,358,2551,3593,13.1,0.005,3.38,189.2,72.8,2818,4.1,1.0,5.3,10,8,4.6
977,178,7833,Small_Office,250000,3229810.0,1800252,100.0,-310126,50.0,1315185,230939,633240,1167011,64596,125328,226087,358,2551,3601,12.8,0.005,3.88,219.6,73.1,3230,4.1,1.0,5.2,10,8,4.4
977,178,8916,Small_Office,250000,3641350.0,1810379,100.0,-364287,50.0,1319286,236394,634704,1175676,72827,142656,254895,360,2551,3621,13.1,0.005,4.37,249.9,72.9,3641,4.1,1.0,5.2,10,8,4.2
977,178,10000,Small_Office,250000,4053270.0,1799931,100.0,-419145,50.0,1310458,234202,628389,1171541,81065,160000,283729,358,2551,3600,13.0,0.005,4.86,280.3,72.8,4053,4.1,1.0,5.2,10,8,4.0
977,200,250,Small_Office,250000,356630.0,1867341,100.0,73521,4.9,1389826,227383,705103,1162238,7133,4000,24964,372,2661,3735,12.2,0.005,0.43,7.0,74.4,357,4.0,5.1,6.3,10,8,5.5
977,200,1333,Small_Office,250000,768170.0,1889029,100.0,19793,38.8,1402609,235717,713724,1175305,15363,21328,53772,376,2661,3778,12.5,0.005,0.92,37.4,74.3,768,4.0,1.0,5.8,10,8,5.2
977,200,2416,Small_Office,250000,1179710.0,1881366,100.0,-34880,50.0,1396475,233617,714442,1166924,23594,38656,82580,374,2661,3763,12.4,0.005,1.42,67.7,74.2,1180,4.0,1.0,5.6,10,8,5.0
977,200,3500,Small_Office,250000,1591630.0,1878831,100.0,-89364,50.0,1395127,231859,711732,1167098,31833,56000,111414,374,2661,3758,12.3,0.005,1.91,98.1,74.3,1592,4.0,1.0,5.4,10,8,4.8
977,200,4583,Small_Office,250000,2003170.0,1884130,100.0,-143539,50.0,1398961,232753,714500,1169630,40063,73328,140222,375,2661,3768,12.4,0.005,2.4,128.5,74.2,2003,4.0,1.0,5.4,10,8,4.6
977,200,5666,Small_Office,250000,2414710.0,1880472,100.0,-198118,50.0,1394726,232760,710590,1169882,48294,90656,169030,374,2661,3761,12.4,0.005,2.9,158.8,74.2,2415,4.0,1.0,5.3,10,8,4.4
977,200,6750,Small_Office,250000,2826630.0,1883154,100.0,-252347,50.0,1398471,231126,714151,1169004,56533,108000,197864,375,2661,3766,12.3,0.005,3.39,189.2,74.3,2827,4.0,1.0,5.3,10,8,4.2
977,200,7833,Small_Office,250000,3238170.0,1876305,100.0,-307234,50.0,1388075,234101,703403,1172901,64763,125328,226672,373,2661,3753,12.5,0.005,3.89,219.6,74.0,3238,4.0,1.0,5.2,10,8,3.9
977,200,8916,Small_Office,250000,3649710.0,1876634,100.0,-361536,50.0,1389360,232575,706259,1170375,72994,142656,255480,373,2661,3753,12.4,0.005,4.38,249.9,74.0,3650,4.0,1.0,5.2,10,8,3.7
977,200,10000,Small_Office,250000,4061630.0,1881282,100.0,-415789,50.0,1392636,233375,713707,1167575,81233,160000,284314,374,2661,3763,12.4,0.005,4.87,280.3,74.0,4062,4.0,1.0,5.2,10,8,3.5
1855,5,250,Small_Office,250000,449350.0,2243253,100.0,66917,6.7,1424878,565483,17769,2225484,8987,4000,31455,446,3178,4487,25.2,0.005,0.54,7.0,63.5,449,7.6,3.7,7.6,10,8,8.9
1855,5,1333,Small_Office,250000,860890.0,2242974,100.0,12553,50.0,1424699,564734,17820,2225153,17218,21328,60262,446,3178,4486,25.2,0.005,1.03,37.4,63.5,861,7.6,1.0,6.7,10,8,8.7
1855,5,2416,Small_Office,250000,1272430.0,2233007,100.0,-42163,50.0,1417719,561173,17720,2215287,25449,38656,89070,444,3178,4466,25.1,0.005,1.53,67.7,63.5,1272,7.6,1.0,6.3,10,8,8.5
1855,5,3500,Small_Office,250000,1684350.0,2243805,100.0,-96457,50.0,1420175,568950,17680,2226125,33687,56000,117905,447,3178,4488,25.4,0.005,2.02,98.1,63.3,1684,7.6,1.0,6.0,10,8,8.3
1855,5,4583,Small_Office,250000,2095890.0,2246691,100.0,-150663,50.0,1423384,568050,17953,2228738,41918,73328,146712,447,3178,4493,25.3,0.005,2.52,128.5,63.4,2096,7.6,1.0,5.9,10,8,8.1
1855,5,5666,Small_Office,250000,2507430.0,2235855,100.0,-205190,50.0,1420176,559860,17972,2217884,50149,90656,175520,445,3178,4472,25.0,0.005,3.01,158.8,63.5,2507,7.6,1.0,5.7,10,8,7.8
1855,5,6750,Small_Office,250000,2919350.0,2237250,100.0,-259758,50.0,1417148,563710,17732,2219518,58387,108000,204355,445,3178,4474,25.2,0.005,3.5,189.2,63.3,2919,7.6,1.0,5.6,10,8,7.6
1855,5,7833,Small_Office,250000,3330890.0,2240325,100.0,-313940,50.0,1420852,562505,17547,2222777,66618,125328,233162,446,3178,4481,25.1,0.005,4.0,219.6,63.4,3331,7.6,1.0,5.6,10,8,7.4
1855,5,8916,Small_Office,250000,3742430.0,2240359,100.0,-368497,50.0,1417026,565797,17932,2222427,74849,142656,261970,446,3178,4481,25.3,0.005,4.49,249.9,63.2,3742,7.6,1.0,5.5,10,8,7.2
1855,5,10000,Small_Office,250000,4154350.0,2240597,100.0,-422643,50.0,1422450,560038,17847,2222750,83087,160000,290804,446,3178,4481,25.0,0.005,4.99,280.3,63.5,4154,7.6,1.0,5.5,10,8,7.0
1855,26,250,Small_Office,250000,457330.0,2317381,100.0,70205,6.5,1504765,561487,92320,2225061,9147,4000,32013,461,3284,4635,24.2,0.005,0.55,7.0,64.9,457,6.0,3.8,7.5,10,8,8.5
1855,26,1333,Small_Office,250000,868870.0,2314323,100.0,15806,50.0,1504120,558525,93369,2220954,17377,21328,60821,461,3284,4629,24.1,0.005,1.04,37.4,65.0,869,6.0,1.0,6.7,10,8,8.3
1855,26,2416,Small_Office,250000,1280410.0,2310784,100.0,-38878,50.0,1497776,560765,93615,2217170,25608,38656,89629,460,3284,4622,24.3,0.005,1.54,67.7,64.8,1280,6.0,1.0,6.3,10,8,8.1
1855,26,3500,Small_Office,250000,1692330.0,2319901,100.0,-92905,50.0,1505571,561501,92599,2227302,33847,56000,118463,462,3284,4640,24.2,0.005,2.03,98.1,64.9,1692,6.0,1.0,6.0,10,8,7.9
1855,26,4583,Small_Office,250000,2103870.0,2319104,100.0,-147318,50.0,1504638,561063,93027,2226076,42077,73328,147271,462,3284,4638,24.2,0.005,2.52,128.5,64.9,2104,6.0,1.0,5.8,10,8,7.6
1855,26,5666,Small_Office,250000,2515410.0,2314016,100.0,-201929,50.0,1499752,560283,92068,2221948,50308,90656,176079,460,3284,4628,24.2,0.005,3.02,158.8,64.8,2515,6.0,1.0,5.7,10,8,7.4
1855,26,6750,Small_Office,250000,2927330.0,2315934,100.0,-256375,50.0,1499180,562195,91751,2224183,58547,108000,204913,461,3284,4632,24.3,0.005,3.51,189.2,64.7,2927,6.0,1.0,5.6,10,8,7.2
1855,26,7833,Small_Office,250000,3338870.0,2319145,100.0,-310843,50.0,1497143,566869,92497,2226648,66777,125328,233721,462,3284,4638,24.4,0.005,4.01,219.6,64.6,3339,6.0,1.0,5.6,10,8,7.0
1855,26,8916,Small_Office,250000,3750410.0,2310694,100.0,-365197,50.0,1497394,557611,93150,2217544,75008,142656,262529,460,3284,4621,24.1,0.005,4.5,249.9,64.8,3750,6.0,1.0,5.5,10,8,6.8
1855,26,10000,Small_Office,250000,4162330.0,2318204,100.0,-419538,50.0,1498911,563010,91705,2226499,83247,160000,291363,461,3284,4636,24.3,0.005,4.99,280.3,64.7,4162,6.0,1.0,5.5,10,8,6.6
1855,48,250,Small_Office,250000,465690.0,2391370,100.0,73303,6.4,1581788,559290,170020,2221351,9314,4000,32598,476,3394,4783,23.4,0.005,0.56,7.0,66.1,466,5.4,3.9,7.4,10,8,8.1
1855,48,1333,Small_Office,250000,877230.0,2386097,100.0,18849,46.5,1580030,555188,167702,2218394,17545,21328,61406,475,3394,4772,23.3,0.005,1.05,37.4,66.2,877,5.4,1.0,6.6,10,8,7.8
1855,48,2416,Small_Office,250000,1288770.0,2393280,100.0,-35544,50.0,1579507,562319,168325,2224956,25775,38656,90214,476,3394,4787,23.5,0.005,1.55,67.7,66.0,1289,5.4,1.0,6.2,10,8,7.6
1855,48,3500,Small_Office,250000,1700690.0,2399400,100.0,-89707,50.0,1584589,562796,170272,2229128,34014,56000,119048,477,3394,4799,23.5,0.005,2.04,98.1,66.0,1701,5.4,1.0,6.0,10,8,7.4
1855,48,4583,Small_Office,250000,2112230.0,2385263,100.0,-144406,50.0,1577928,554740,170390,2214873,42245,73328,147856,475,3394,4771,23.3,0.005,2.53,128.5,66.2,2112,5.4,1.0,5.8,10,8,7.2
1855,48,5666,Small_Office,250000,2523770.0,2387921,100.0,-198546,50.0,1582474,552307,170806,2217115,50475,90656,176664,475,3394,4776,23.1,0.005,3.03,158.8,66.3,2524,5.4,1.0,5.7,10,8,7.0
1855,48,6750,Small_Office,250000,2935690.0,2393087,100.0,-252835,50.0,1585027,554345,169511,2223576,58714,108000,205498,476,3394,4786,23.2,0.005,3.52,189.2,66.2,2936,5.4,1.0,5.6,10,8,6.8
1855,48,7833,Small_Office,250000,3347230.0,2387349,100.0,-307479,50.0,1579472,553570,168710,2218639,66945,125328,234306,475,3394,4775,23.2,0.005,4.02,219.6,66.2,3347,5.4,1.0,5.5,10,8,6.5
1855,48,8916,Small_Office,250000,3758770.0,2383918,100.0,-361802,50.0,1580339,548713,171793,2212125,75175,142656,263114,474,3394,4768,23.0,0.005,4.51,249.9,66.3,3759,5.4,1.0,5.5,10,8,6.3
1855,48,10000,Small_Office,250000,4170690.0,2402679,100.0,-416133,50.0,1582066,565167,172029,2230651,83414,160000,291948,478,3394,4805,23.5,0.005,5.0,280.3,65.8,4171,5.4,1.0,5.4,10,8,6.1
1855,70,250,Small_Office,250000,474050.0,2464587,100.0,76715,6.2,1665076,549372,245669,2218918,9481,4000,33184,490,3504,4929,22.3,0.005,0.57,7.0,67.6,474,5.1,4.0,7.4,10,8,7.6
1855,70,1333,Small_Office,250000,885590.0,2469732,100.0,22512,39.3,1668348,550678,252436,2217296,17712,21328,61991,491,3504,4939,22.3,0.005,1.06,37.4,67.6,886,5.1,1.0,6.6,10,8,7.4
1855,70,2416,Small_Office,250000,1297130.0,2478180,100.0,-32080,50.0,1663835,563065,247501,2230679,25943,38656,90799,493,3504,4956,22.7,0.005,1.56,67.7,67.1,1297,5.1,1.0,6.2,10,8,7.2
1855,70,3500,Small_Office,250000,1709050.0,2476496,100.0,-86468,50.0,1664412,560228,247698,2228798,34181,56000,119634,493,3504,4953,22.6,0.005,2.05,98.1,67.2,1709,5.1,1.0,6.0,10,8,7.0
1855,70,4583,Small_Office,250000,2120590.0,2478985,100.0,-140857,50.0,1663960,562612,248482,2230503,42412,73328,148441,493,3504,4958,22.7,0.005,2.54,128.5,67.1,2121,5.1,1.0,5.8,10,8,6.8
1855,70,5666,Small_Office,250000,2532130.0,2469268,100.0,-195255,50.0,1663330,552946,248643,2220625,50643,90656,177249,491,3504,4939,22.4,0.005,3.04,158.8,67.4,2532,5.1,1.0,5.7,10,8,6.5
1855,70,6750,Small_Office,250000,2944050.0,2473577,100.0,-249778,50.0,1661213,558802,248000,2225577,58881,108000,206084,492,3504,4947,22.6,0.005,3.53,189.2,67.2,2944,5.1,1.0,5.6,10,8,6.3
1855,70,7833,Small_Office,250000,3355590.0,2471276,100.0,-303943,50.0,1665240,551903,250095,2221181,67112,125328,234891,492,3504,4943,22.3,0.005,4.03,219.6,67.4,3356,5.1,1.0,5.5,10,8,6.1
1855,70,8916,Small_Office,250000,3767130.0,2464718,100.0,-358355,50.0,1664330,545685,249982,2214736,75343,142656,263699,490,3504,4929,22.1,0.005,4.52,249.9,67.5,3767,5.1,1.0,5.5,10,8,5.9
1855,70,10000,Small_Office,250000,4179050.0,2484880,100.0,-412575,50.0,1668280,561325,251315,2233566,83581,160000,292534,494,3504,4970,22.6,0.005,5.01,280.3,67.1,4179,5.1,1.0,5.4,10,8,5.7
1855,91,250,Small_Office,250000,482030.0,2549356,100.0,79839,6.0,1741919,557305,323477,2225879,9641,4000,33742,507,3608,5099,21.9,0.005,0.58,7.0,68.3,482,4.8,4.2,7.3,10,8,7.2
1855,91,1333,Small_Office,250000,893570.0,2554819,100.0,25863,34.6,1749718,554398,324935,2229883,17871,21328,62550,508,3608,5110,21.7,0.005,1.07,37.4,68.5,894,4.8,1.0,6.5,10,8,7.0
1855,91,2416,Small_Office,250000,1305110.0,2549547,100.0,-28745,50.0,1744904,553369,324000,2225547,26102,38656,91358,507,3608,5099,21.7,0.005,1.57,67.7,68.4,1305,4.8,1.0,6.2,10,8,6.8
1855,91,3500,Small_Office,250000,1717030.0,2540985,100.0,-83223,50.0,1743669,545470,323115,2217870,34341,56000,120192,506,3608,5082,21.5,0.005,2.06,98.1,68.6,1717,4.8,1.0,5.9,10,8,6.6
1855,91,4583,Small_Office,250000,2128570.0,2544877,100.0,-137532,50.0,1744835,547627,324338,2220539,42571,73328,149000,506,3608,5090,21.5,0.005,2.55,128.5,68.6,2129,4.8,1.0,5.8,10,8,6.3
1855,91,5666,Small_Office,250000,2540110.0,2534473,100.0,-192546,50.0,1731873,549613,320325,2214149,50802,90656,177808,504,3608,5069,21.7,0.005,3.05,158.8,68.3,2540,4.8,1.0,5.7,10,8,6.1
1855,91,6750,Small_Office,250000,2952030.0,2534165,100.0,-246849,50.0,1734145,546461,324333,2209831,59041,108000,206642,504,3608,5068,21.6,0.005,3.54,189.2,68.4,2952,4.8,1.0,5.6,10,8,5.9
